 female married nevermar wkswork wsal age hsdeg somecol colldeg msdoc hrswkd nonwht hispanic stateid
 0 1 0 52 68000 44 0 0 1 0 56 0 0 31
 0 1 0 52 53000 32 0 0 1 0 60 0 0 31
 1 1 0 52 62000 41 0 1 0 0 40 0 0 31
 0 0 1 52 65000 29 0 0 1 0 40 0 1 31
 0 1 0 52 60000 52 0 0 0 0 40 0 1 31
 1 0 0 52 19700 27 1 0 0 0 40 0 1 31
 1 0 1 52 60000 35 0 0 1 0 38 0 1 31
 0 1 0 52 150000 49 0 1 0 0 50 0 0 31
 1 1 0 52 100000 40 1 0 0 0 40 0 1 31
 0 1 0 52 30000 41 0 1 0 0 48 0 0 31
 0 1 0 52 20000 43 0 0 0 0 40 0 1 31
 1 1 0 52 13000 42 0 0 0 0 40 0 1 31
 0 1 0 52 25000 25 1 0 0 0 60 0 1 31
 1 0 0 52 18000 46 0 0 0 0 40 0 1 31
 0 1 0 52 80000 26 1 0 0 0 40 0 1 31
 1 1 0 52 24000 47 1 0 0 0 40 0 1 31
 0 0 1 52 32000 36 0 0 0 0 50 0 1 31
 0 1 0 52 95000 43 0 0 0 1 70 0 0 31
 1 1 0 50 145000 37 0 0 0 1 50 0 0 31
 0 1 0 52 90000 50 0 1 0 0 60 0 0 31
 1 1 0 52 101000 44 0 0 0 1 40 0 0 31
 0 1 0 52 58000 45 0 0 0 1 45 0 0 31
 0 1 0 52 77000 53 0 0 1 0 50 0 0 31
 1 1 0 52 81000 50 0 0 1 0 40 0 0 31
 0 1 0 52 65000 31 0 0 1 0 60 0 0 31
 1 1 0 52 55000 37 0 0 0 1 42 0 0 31
 0 1 0 52 43000 37 0 0 1 0 60 0 0 31
 0 1 0 52 67000 45 0 0 1 0 50 0 0 31
 1 1 0 52 78000 37 0 0 1 0 36 0 0 31
 0 1 0 52 78000 40 0 0 1 0 40 1 0 31
 0 1 0 52 100000 38 0 0 0 1 50 0 0 31
 1 1 0 52 48000 45 0 1 0 0 50 0 0 31
 0 1 0 52 58000 44 0 1 0 0 50 0 0 31
 1 1 0 52 55000 33 0 0 1 0 50 0 0 31
 0 1 0 52 85000 32 0 0 0 1 50 0 0 31
 0 1 0 52 65000 37 0 0 1 0 99 0 0 31
 1 1 0 52 52000 35 0 0 1 0 36 0 0 31
 0 1 0 52 50000 64 0 0 1 0 80 1 0 31
 1 1 0 52 72500 64 0 0 0 1 35 0 0 31
 0 1 0 52 60000 35 1 0 0 0 40 0 0 31
 0 1 0 52 35000 37 0 1 0 0 42 0 0 31
 1 1 0 52 42000 37 0 0 0 1 40 0 0 31
 0 0 0 52 72000 60 0 1 0 0 42 0 0 31
 0 1 0 50 55000 37 0 0 1 0 40 0 0 31
 1 1 0 51 70000 35 0 0 1 0 50 0 0 31
 0 0 0 52 70000 44 0 0 1 0 40 0 0 31
 0 1 0 52 100000 56 0 1 0 0 40 0 0 31
 1 1 0 52 30000 59 0 1 0 0 40 0 0 31
 1 0 1 52 46000 36 0 0 0 0 40 0 0 31
 0 1 0 52 64000 36 0 0 1 0 45 0 0 31
 0 1 0 52 51000 30 0 1 0 0 40 0 0 31
 0 1 0 52 89000 30 0 1 0 0 40 0 0 31
 0 1 0 52 159000 49 0 0 0 1 50 0 0 31
 1 1 0 52 75000 47 0 0 0 1 40 0 0 31
 0 1 0 52 67000 30 0 0 0 1 40 0 0 31
 1 1 0 52 20000 32 0 0 0 1 50 0 0 31
 1 1 0 52 62000 37 0 0 1 0 50 0 0 31
 0 1 0 52 90000 40 0 0 1 0 40 0 0 31
 1 1 0 52 28000 38 0 0 0 1 40 0 0 31
 0 1 0 52 70000 40 0 0 1 0 40 0 0 31
 0 1 0 52 73000 32 0 0 1 0 40 0 0 31
 1 1 0 52 38000 51 0 0 1 0 40 1 0 31
 1 1 0 52 42000 27 0 0 1 0 43 0 0 31
 0 1 0 52 27500 31 0 1 0 0 40 0 0 31
 1 1 0 52 45000 28 0 0 1 0 38 0 0 31
 0 1 0 52 45000 29 0 0 0 1 40 0 0 31
 0 1 0 52 83500 47 0 1 0 0 50 1 0 31
 1 1 0 50 53500 42 0 0 0 1 35 0 0 31
 0 1 0 52 175000 42 0 0 0 1 55 0 0 31
 0 1 0 52 58000 54 0 0 1 0 45 0 0 31
 1 1 0 52 50002 51 0 0 0 1 40 0 0 31
 1 1 0 52 23320 42 0 0 0 1 40 0 0 31
 0 1 0 52 500000 43 0 0 0 1 40 0 0 31
 0 0 1 52 22000 24 0 1 0 0 35 1 1 31
 0 0 0 52 95000 43 0 0 0 1 40 0 0 31
 0 1 0 52 50000 24 0 0 1 0 45 0 0 31
 0 1 0 52 100000 46 0 0 1 0 40 0 0 31
 1 1 0 52 60000 41 0 0 0 1 40 0 0 31
 0 1 0 51 45000 42 0 0 1 0 40 0 0 31
 1 1 0 51 46000 42 0 1 0 0 40 0 0 31
 0 1 0 52 80400 35 0 0 0 1 50 0 0 31
 1 1 0 52 30000 35 1 0 0 0 38 0 0 31
 1 1 0 52 60000 35 0 0 1 0 40 0 0 31
 0 1 0 52 90000 38 0 0 0 1 40 1 0 31
 1 1 0 50 73400 31 0 0 1 0 40 0 0 31
 0 1 0 52 24002 33 0 1 0 0 40 0 0 31
 0 1 0 52 40000 32 0 1 0 0 40 0 0 31
 0 0 1 52 30000 26 0 1 0 0 40 0 0 31
 1 0 1 52 30000 28 0 1 0 0 40 0 0 31
 0 1 0 52 64000 50 0 0 0 1 40 0 0 31
 1 1 0 52 86000 43 0 0 0 1 40 0 0 31
 0 1 0 52 28000 30 0 1 0 0 60 0 1 31
 1 1 0 52 37000 32 0 1 0 0 35 1 1 31
 0 1 0 52 60500 40 0 1 0 0 40 1 0 31
 0 1 0 52 120000 46 0 0 1 0 40 1 0 31
 0 1 0 52 120002 50 0 0 0 1 40 0 0 31
 0 0 0 50 37500 54 1 0 0 0 55 0 0 31
 1 1 0 52 57000 62 0 0 0 1 55 0 0 31
 0 1 0 52 39957 62 0 0 1 0 40 0 0 31
 0 1 0 51 58000 52 1 0 0 0 40 0 0 31
 1 0 1 49 23000 47 1 0 0 0 40 0 0 31
 0 1 0 52 32000 55 0 0 0 0 40 0 1 31
 0 1 0 52 60000 64 0 0 1 0 45 0 0 31
 1 1 0 52 23000 49 1 0 0 0 40 0 0 31
 0 1 0 52 95000 48 1 0 0 0 40 0 0 31
 1 0 1 52 35000 46 0 1 0 0 39 0 0 31
 0 1 0 52 57500 54 1 0 0 0 40 1 1 31
 1 1 0 52 32200 38 1 0 0 0 55 1 0 31
 0 0 1 52 40000 35 1 0 0 0 50 0 0 31
 1 0 1 52 40000 33 0 1 0 0 50 0 0 31
 1 0 1 52 47000 60 0 0 1 0 40 0 0 31
 0 1 0 50 40000 54 1 0 0 0 40 0 0 31
 0 1 0 52 52000 61 0 1 0 0 40 0 0 31
 1 1 0 52 58000 59 0 0 1 0 40 0 0 31
 0 1 0 52 52000 50 0 1 0 0 50 0 0 31
 1 1 0 52 48000 55 1 0 0 0 40 0 0 31
 0 1 0 52 46000 60 0 1 0 0 40 0 0 31
 1 1 0 52 24000 34 0 1 0 0 40 0 0 31
 0 1 0 52 31000 40 0 0 0 1 40 0 0 31
 0 1 0 52 20000 39 0 1 0 0 40 0 0 31
 0 0 0 52 50000 44 0 0 0 0 40 0 0 31
 1 1 0 52 12000 57 0 0 1 0 40 0 0 31
 0 1 0 52 62000 58 0 0 1 0 40 0 0 31
 1 1 0 52 24000 45 0 1 0 0 40 1 1 31
 0 1 0 52 24000 48 1 0 0 0 40 1 1 31
 0 1 0 52 10000 53 0 1 0 0 40 0 0 31
 1 1 0 52 120000 54 0 0 0 1 40 0 0 31
 0 1 0 52 58000 51 0 0 0 1 55 0 0 31
 1 0 1 52 27040 24 0 0 0 1 40 0 1 31
 1 0 0 52 29000 41 0 1 0 0 40 0 0 31
 1 1 0 52 40000 39 0 0 0 1 40 0 0 31
 0 1 0 52 80000 50 0 0 0 1 40 0 0 31
 0 1 0 52 47000 47 0 1 0 0 40 0 0 31
 1 1 0 52 31000 42 1 0 0 0 45 0 0 31
 1 0 0 52 10800 39 1 0 0 0 40 0 0 31
 1 0 1 52 29000 39 0 0 0 1 40 1 0 31
 0 1 0 52 70000 31 0 0 1 0 40 0 0 31
 0 1 0 52 79000 41 0 0 0 1 42 0 0 31
 0 1 0 52 20000 35 0 0 0 0 40 0 1 31
 0 0 0 52 18980 37 1 0 0 0 40 0 1 31
 1 1 0 52 17000 61 0 0 1 0 40 0 1 31
 0 1 0 52 53000 60 0 1 0 0 50 0 1 31
 0 1 0 52 20000 59 0 0 1 0 40 0 0 31
 1 1 0 52 27685 46 1 0 0 0 40 0 0 31
 0 1 0 52 27685 50 1 0 0 0 40 0 0 31
 1 0 0 52 55000 31 0 1 0 0 36 0 0 31
 0 0 1 52 790000 32 0 1 0 0 40 0 0 31
 0 1 0 52 130000 51 0 0 1 0 50 0 0 31
 1 0 0 52 23000 47 1 0 0 0 40 0 0 31
 1 0 1 52 28000 31 0 1 0 0 40 0 0 31
 1 1 0 52 12000 29 0 0 1 0 40 0 0 31
 0 1 0 52 30000 31 0 0 1 0 45 0 0 31
 1 0 0 52 32000 50 1 0 0 0 40 0 0 31
 1 1 0 52 26500 45 0 0 0 0 60 0 1 31
 0 1 0 52 40000 38 0 0 0 0 40 0 1 31
 1 0 0 52 41000 53 0 1 0 0 45 0 0 31
 0 1 0 52 60000 57 0 0 0 1 45 0 0 31
 1 1 0 52 50000 49 0 0 1 0 40 0 0 31
 0 1 0 52 40000 46 0 0 0 0 40 0 1 31
 1 1 0 52 25000 50 1 0 0 0 40 0 0 31
 0 1 0 52 30000 58 1 0 0 0 50 0 1 31
 0 0 1 52 33000 28 1 0 0 0 35 0 1 31
 0 1 0 52 75000 57 0 0 0 1 40 0 0 31
 1 1 0 52 30000 63 1 0 0 0 40 0 0 31
 1 1 0 52 26000 61 0 1 0 0 45 0 0 31
 0 1 0 52 46000 63 1 0 0 0 55 0 0 31
 0 0 1 52 35000 29 0 1 0 0 40 0 1 31
 0 0 1 52 15000 24 1 0 0 0 40 0 0 31
 0 0 1 52 68000 35 0 1 0 0 55 0 0 31
 0 0 0 52 44000 56 1 0 0 0 40 0 0 31
 0 1 0 52 22000 61 0 0 0 0 40 0 1 31
 0 0 0 52 32000 51 1 0 0 0 45 0 1 31
 0 0 0 52 30000 56 1 0 0 0 40 0 0 31
 1 0 0 52 44000 46 1 0 0 0 40 0 0 31
 0 1 0 52 30000 61 1 0 0 0 40 0 0 31
 0 1 0 52 65000 61 0 0 0 0 40 0 0 31
 0 0 1 52 40000 29 0 1 0 0 40 0 0 31
 0 0 0 52 40000 44 1 0 0 0 40 0 0 31
 0 0 1 52 18238 32 0 1 0 0 35 0 1 31
 1 1 0 52 23002 54 0 0 0 0 35 0 1 31
 1 1 0 52 27000 39 1 0 0 0 35 0 1 31
 0 1 0 52 30000 36 0 0 0 0 40 0 1 31
 1 0 1 51 13800 27 0 1 0 0 40 1 0 31
 0 0 0 52 20000 30 1 0 0 0 35 1 0 31
 0 0 0 52 41200 25 1 0 0 0 50 0 0 31
 1 0 1 52 22000 25 0 1 0 0 40 0 0 31
 1 1 0 52 20197 39 0 1 0 0 40 0 0 31
 0 0 1 52 20000 40 0 0 0 0 40 0 0 31
 0 0 0 52 30000 44 0 0 0 0 80 0 1 31
 1 0 0 52 19000 62 0 0 0 0 35 0 1 31
 0 1 0 52 41000 37 1 0 0 0 40 0 1 31
 1 0 1 52 18000 33 0 0 0 0 40 0 1 31
 0 1 0 52 32000 53 0 0 0 0 40 0 1 31
 1 1 0 50 15000 29 0 0 0 0 40 0 1 31
 0 1 0 52 40000 43 0 0 0 0 45 0 1 31
 1 1 0 52 20000 64 0 0 0 0 38 0 1 31
 0 1 0 52 108000 46 0 0 0 0 40 0 1 31
 1 0 1 52 22000 52 0 0 0 0 35 1 0 31
 1 0 1 52 40000 26 1 0 0 0 48 0 0 31
 1 1 0 52 46500 43 0 1 0 0 60 0 0 31
 1 1 0 52 12000 50 1 0 0 0 40 0 0 31
 0 0 1 52 29120 32 1 0 0 0 40 0 0 31
 0 0 0 52 19000 46 0 0 0 0 36 1 0 31
 0 0 0 52 15000 53 0 0 0 0 50 1 0 31
 1 0 0 52 27560 44 0 0 0 0 35 0 1 31
 1 1 0 52 22000 48 0 0 0 0 36 0 1 31
 0 1 0 52 38000 47 0 0 0 0 40 0 1 31
 0 0 0 52 23000 26 1 0 0 0 40 0 1 31
